id,data
1188,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 3150}"
1189,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1550}"
1190,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1400}"
1191,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 2750}"
1192,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1600}"
1193,"{'марка': 'Chery', 'модель': 'Tiggo 7', 'тариф': 'комфорт+', 'аренда': 2000}"
1194,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 2300}"
1195,"{'марка': 'Kia', 'модель': 'Optima', 'тариф': 'комфорт', 'аренда': 2350}"
1196,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1200}"
1197,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1450}"
1198,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 2100}"
1199,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1550}"
1200,"{'марка': 'Opel', 'модель': 'Astra', 'тариф': 'комфорт', 'аренда': 1950}"
1201,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1500}"
1202,"{'марка': 'Chery', 'модель': 'Tiggo 4', 'тариф': 'комфорт', 'аренда': 2300}"
1203,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 3200}"
1204,"{'марка': 'Geely', 'модель': 'Emgrand', 'тариф': 'комфорт', 'аренда': 2500}"
1205,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1200}"
1206,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1600}"
1207,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1250}"
1208,"{'марка': 'Volkswagen', 'модель': 'Passat', 'тариф': 'комфорт+', 'аренда': 2700}"
1209,"{'марка': 'Opel', 'модель': 'Astra', 'тариф': 'комфорт', 'аренда': 1750}"
1210,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1500}"
1211,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1750}"
1212,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1800}"
1213,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1750}"
1214,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1700}"
1215,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 2200}"
1216,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1550}"
1217,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1500}"
1218,"{'марка': 'Honda', 'модель': 'Accord', 'тариф': 'комфорт+', 'аренда': 2950}"
1219,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 3250}"
1220,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 1700}"
1221,"{'марка': 'Ford', 'модель': 'Mondeo', 'тариф': 'комфорт+', 'аренда': 3000}"
1222,"{'марка': 'Mazda', 'модель': '6', 'тариф': 'комфорт+', 'аренда': 3150}"
1223,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1550}"
1224,"{'марка': 'Citroen', 'модель': 'C4', 'тариф': 'комфорт', 'аренда': 2350}"
1225,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1500}"
1226,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1550}"
1227,"{'марка': 'Volkswagen', 'модель': 'Passat', 'тариф': 'комфорт+', 'аренда': 2600}"
1228,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1650}"
1229,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1550}"
1230,"{'марка': 'Subaru', 'модель': 'Outback', 'тариф': 'комфорт+', 'аренда': 2400}"
1231,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1700}"
1232,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1550}"
1233,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 2450}"
1234,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 2450}"
1235,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1350}"
1236,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1250}"
1237,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1250}"
1238,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 2300}"
1239,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 2100}"
1240,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1600}"
1241,"{'марка': 'Chery', 'модель': 'Tiggo 4', 'тариф': 'комфорт', 'аренда': 2250}"
1242,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1250}"
1243,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1700}"
1244,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1550}"
1245,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1400}"
1246,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1200}"
1247,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1800}"
1248,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1350}"
1249,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1400}"
1250,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1600}"
1251,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 2050}"
1252,"{'марка': 'Opel', 'модель': 'Astra', 'тариф': 'комфорт', 'аренда': 1650}"
1253,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1600}"
1254,"{'марка': 'Subaru', 'модель': 'Outback', 'тариф': 'комфорт+', 'аренда': 2300}"
1255,"{'марка': 'Citroen', 'модель': 'C4', 'тариф': 'комфорт', 'аренда': 2250}"
1256,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1550}"
1257,"{'марка': 'Volkswagen', 'модель': 'Jetta', 'тариф': 'комфорт', 'аренда': 2500}"
1258,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1450}"
1259,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 2550}"
1260,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1750}"
1261,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1750}"
1262,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1450}"
1263,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1600}"
1264,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 2200}"
1265,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1200}"
1266,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1500}"
1267,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 2800}"
1268,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1500}"
1269,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1750}"
1270,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1800}"
1271,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1750}"
1272,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1700}"
1273,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1500}"
1274,"{'марка': 'Volkswagen', 'модель': 'Jetta', 'тариф': 'комфорт', 'аренда': 1950}"
1275,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1400}"
1276,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1750}"
1277,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1200}"
1278,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1750}"
1279,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 3300}"
1280,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 2500}"
1281,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1200}"
1282,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1450}"
1283,"{'марка': 'Chery', 'модель': 'Tiggo 7', 'тариф': 'комфорт+', 'аренда': 3000}"
1284,"{'марка': 'Geely', 'модель': 'Emgrand', 'тариф': 'комфорт', 'аренда': 1900}"
1285,"{'марка': 'Nissan', 'модель': 'Qashqai', 'тариф': 'комфорт+', 'аренда': 2350}"
1286,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 2650}"
1287,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1200}"
1288,"{'марка': 'Kia', 'модель': 'Optima', 'тариф': 'комфорт', 'аренда': 1800}"
1289,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1300}"
1290,"{'марка': 'Kia', 'модель': 'Optima', 'тариф': 'комфорт', 'аренда': 2000}"
1291,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1550}"
1292,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1450}"
1293,"{'марка': 'Nissan', 'модель': 'Qashqai', 'тариф': 'комфорт+', 'аренда': 3400}"
1294,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 2300}"
1295,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1250}"
1296,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1700}"
1297,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1750}"
1298,"{'марка': 'Volkswagen', 'модель': 'Jetta', 'тариф': 'комфорт', 'аренда': 1850}"
1299,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1250}"
1300,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1250}"
1301,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 2050}"
1302,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1200}"
1303,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1350}"
1304,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1600}"
1305,"{'марка': 'Subaru', 'модель': 'Outback', 'тариф': 'комфорт+', 'аренда': 3000}"
1306,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 2950}"
1307,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1800}"
1308,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1200}"
1309,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1700}"
1310,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1650}"
1311,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1400}"
1312,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1350}"
1313,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1750}"
1314,"{'марка': 'Ford', 'модель': 'Mondeo', 'тариф': 'комфорт+', 'аренда': 2250}"
1315,"{'марка': 'Subaru', 'модель': 'Outback', 'тариф': 'комфорт+', 'аренда': 2000}"
1316,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 1700}"
1317,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1200}"
1318,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 2750}"
1319,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1500}"
1320,"{'марка': 'Geely', 'модель': 'Emgrand', 'тариф': 'комфорт', 'аренда': 2500}"
1321,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1350}"
1322,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1200}"
1323,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1800}"
1324,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1750}"
1325,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1200}"
1326,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 3300}"
1327,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1600}"
1328,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1550}"
